Id,Name,City,State,Country,Region,IATA,ICAO,Latitude,Longitude,Elevation,UTC,DST
6467,Oban Airport,North Connel,London,United Kingdom,Europe,OBN,EGEO,56.464,-5.4,23,0,E
6468,Vilamendhoo,Vilamendhoo,Longyearbyen,Maldives,Arctic,,\N,73.01910987,3.609654755,0,1,U
6469,Vilamendhoo,Vilamendhoo,Maldives,Maldives,Indian,,\N,3.609654755,73.01910987,0,5,U
6470,Vilamendhoo,Vilamendhoo,Maldives,Maldives,Indian,,\N,3.484,73.802,0,5,U
6471,Vilamendhoo,Vilamendhoo,NULL,Maldives,#VALUE!,,\N,73.801,3.801,0,5,U
6472,Aaa,Aaa,NULL,Maldives,#VALUE!,,\N,73.9,3.222,0,5,U
6473,Vilamendhoo,Vilamendhoo,NULL,Maldives,#VALUE!,,\N,0,0,0,5,U
6474,Vilamendhoo,Vilamendhoo,Maldives,Maldives,Indian,,\N,3.8,73.8,0,5,U
6475,Sharya,Sharya,Moscow,Russia,Europe,,\N,58.2321,45.3314,453,4,N
6476,Mt. Fuji Shizuoka Airport,Shizuoka,Tokyo,Japan,Asia,FSZ,RJNS,34.796111,138.189444,433,9,N
6477,Erechim Airport,Erechim,Sao Paulo,Brazil,America,ERM,SSER,-27.6619,-52.2683,2498,-3,S
6478,La Cote,Prangins,Zurich,Switzerland,Europe,,LSGP,46.413056,6.258611,1350,1,E
6479,Courchevel Airport,Courcheval,Paris,France,Europe,CVF,LFLJ,45.3967,6.63472,6588,1,E
6481,Fullerton Municipal Airport,Fullerton,Los Angeles,United States,America,FUL,KFUL,33.521925,-117.584722,96,-8,A
6482,Concord Rgnl,Concord,New York,United States,America,,KJQF,35.387775,-80.709136,705,-5,A
6483,Sandown,Isle Of Wight,London,United Kingdom,Europe,,EGHN,50.677776,-1.317803,18,0,E
6484,Fort William Heliport,Fort William,London,United Kingdom,Europe,FWM,\N,56.816666,-5.116667,0,0,E
6485,Navoi Airport,Navoi,Samarkand,Uzbekistan,Asia,NVI,UTSA,40.1172,65.1708,0,5,E
6486,La Defense Heliport,Paris,Paris,France,Europe,JPU,\N,48.86667,2.333333,0,1,E
6487,Andernos-Les-Bains,Andernos-Les-Bains,Paris,France,Europe,,LFCD,44.81111,-1.186023,0,1,E
6488,Ronda Airport,Ronda,Madrid,Spain,Europe,RRA,\N,36.75,-5.166667,2500,1,E
6489,Bienenfarm Airport,Nauen,Berlin,Germany,Europe,,EDOI,52.6617,12.7458,131,1,E
8131,Nguma Island Lodge Airstrip,Etsha 13,Gaborone,Botswana,Africa,,\N,-18.9538,22.3668,0,2,U
6491,Champion-7,Champion-7,NULL,Brunei,#VALUE!,,\N,5.21,114.7419,12,8,N
6492,Ain Arnat Airport,Setif,Algiers,Algeria,Africa,QSF,DAAS,36.1781,5.32449,3360,1,U
6493,La Rochelle-Ile de Re,La Rochelle,Paris,France,Europe,LRH,LFBH,46.1792,-1.19528,74,1,E
6494,Friedman Mem,Hailey,Denver,United States,America,SUN,KSUN,43.504444,-114.296194,5320,-7,A
6497,Yverdon-Les-Bains,Yverdon-Les-Bains,Zurich,Switzerland,Europe,,LSGY,46.86667,6.7,1427,1,E
6498,Portsmouth Airport,Portsmouth,London,United Kingdom,Europe,PME,\N,50.8,-1.083333,0,0,E
6499,Aleksandrowice,Bielsko-Biala,Warsaw,Poland,Europe,,EPBA,49.84997,19.020193,860,1,E
6500,Mason City Municipal,Mason City,Chicago,United States,America,MCW,KMCW,43.2247,-93.4067,1243,-6,A
6501,Salar de Uyuni,Salar de Uyuni,La Paz,Bolivia,America,,\N,-20.330706,-67.046881,12000,-4,S
6502,Isla Pescado,Isla Pescado,La Paz,Bolivia,America,,\N,-20.240932,-67.62538,12020,-4,S
6503,Toro Toro,Toro Toro,La Paz,Bolivia,America,,\N,-18.133114,-65.768781,9007,-4,S
6512,QTHRL,Queenstown,Auckland,New Zealand,Pacific,,\N,-44.8898,168.6762,1,12,Z
6513,QTHRS,Queenstown,Auckland,New Zealand,Pacific,,\N,-44.9486,168.7068,1,12,Z
6514,Helirafting Start,Queenstown,Auckland,New Zealand,Pacific,,\N,-44.9486,168.7068,1300,12,Z
6515,Helirafting Landung,Queenstown,Auckland,New Zealand,Pacific,,\N,-44.8898,168.6762,1300,12,Z
6517,Jomo Kenyatta,Nairobi,Nairobi,Kenya,Africa,,\N,-1.319242,36.927775,1625,3,U
6518,DWEST,DWEST,Berlin,Germany,Europe,,\N,51.025,7.1837,300,1,E
6519,Niederoeblarn,Niederoeblarn,Vienna,Austria,Europe,,LOGO,47.478,14.008,2142,1,E
6520,Bad Voeslau,Bad Voeslau,Vienna,Austria,Europe,,LOAV,47.965,16.259,765,1,E
6521,Arekuna Camp,Arekuna,Caracas,Venezuela,America,,\N,6.290501,-62.534499,0,-4.5,S
6522,Uetersen,Uetersen,Berlin,Germany,Europe,,EDHE,53.646667,9.704167,7,1,E
6523,HLP1 HS-16,Salzwedel,Berlin,Germany,Europe,,\N,52.8333,11.2027,111,1,U
6524,HLP2 HS-16,Nordhausen,Berlin,Germany,Europe,,\N,51.4888,10.7833,278,1,U
6525,HLP HQ GT,Paetz,Berlin,Germany,Europe,,\N,52.2361,13.6667,98,1,U
6944,Jining Airport ,Jining,Chongqing,China,Asia,JNG,\N,35.417,116.533,1540,8,U
6943,Heilongjiang Mohe Airport,Mohe County,Chongqing,China,Asia,OHE,\N,52.915,122.427,1500,8,U
6942,Daqing Saertu Airport,Daqing,Chongqing,China,Asia,DAQ,\N,46.583333,125,1020,8,U
6941,Byron Airport,Byron,Los Angeles,United States,America,,\N,37.8284,-121.626,79,-8,A
6940,Tunoshna,Yaroslavl,Moscow,Russia,Europe,IAR,UUDL,57.56066668,40.15736945,270,4,N
6939,Belaya,Sredniiy,Irkutsk,Russia,Asia,,UIIB,52.91500001,103.575,1396,9,N
6938,Borisoglebskoe,Kazan,Moscow,Russia,Europe,,\N,55.86067,49.10099,384,4,N
6937,Dzemgi,Komsomolsk-on-Amur,Vladivostok,Russia,Asia,,UHKD,50.605,137.08167,82,11,N
6936,Khabarovsk-MVL,Khabarovsk,Vladivostok,Russia,Asia,,UHHT,48.528,135.179,213,11,N
6935,Irkutsk-2,Irkutsk,Irkutsk,Russia,Asia,,UIIR,52.3678,104.183,13411,9,N
6934,Zhukovski,Ramenskoe,Moscow,Russia,Europe,,UUBW,55.589,38.154,335,4,N
6933,Gelendzhik,Gelendzhik,Moscow,Russia,Europe,,URKG,44.55,38.083,100,4,N
6932,Taganrog-Juzhnyi,Taganrog,NULL,Russia,#VALUE!,,URRT,47.117,38.513,100,4,N
6931,Neuchatel Airport,Neuchatel,Zurich,Switzerland,Europe,QNC,LSGN,46.9575,6.86472,1427,1,E
6930,Locarno Airport,Locarno,Zurich,Switzerland,Europe,ZJI,LSZL,46.1608,8.87861,650,1,E
6929,Speck-Fehraltorf Airport,Fehraltorf,Zurich,Switzerland,Europe,,LSZK,47.3764,8.7575,1748,1,E
6928,Lausanne-la Blecherette Airport,Lausanne,Zurich,Switzerland,Europe,,LSGL,46.5453,6.61667,2041,1,E
6927,Triengen Airport,Triengen,Zurich,Switzerland,Europe,,LSPN,47.2267,8.07806,1594,1,E
6926,Rimatara,Rimatara,NULL,French Polynesia,#VALUE!,RMT,NTAM,-22.637253,-152.805192,56,-10,U
6925,Ust-Ilimsk,Ust-Ilimsk,Irkutsk,Russia,Asia,,\N,58.116667,102.4666667,1244,9,N
6924,Ust-Kut,Ust-Kut,Irkutsk,Russia,Asia,UKX,UITT,56.85,105.7167,2033,9,N
6923,Kavalerovo,Kavalerovo,Vladivostok,Russia,Asia,,\N,44.270556,135.054722,675,11,N
6922,Kirensk,Kirensk,Irkutsk,Russia,Asia,,UIKK,57.7667,108.05,780,9,N
6921,Fortman Airport,St. Marys,New York,United States,America,1OH,\N,40.5553253,-84.3866186,885,-5,U
6920,Bellona,Bellona,Nouakchott,Solomon Islands,Africa,BN1,\N,15.98166667,-11.3,3,0,U
6919,Bellona,Bellona,Guadalcanal,Solomon Islands,Pacific,BNY,\N,-11.302,159.8,3,11,U
6918,Ringi Cove Airport,Ringi Cove,Guadalcanal,Solomon Islands,Pacific,RIN,AGRC,-8.12639,157.143,0,11,U
6917,Antonio Juarbe Pol Airport,Arecibo,Puerto Rico,Puerto Rico,America,ARE,TJAB,18.451111,-66.675556,23,-4,N
6916,Pangborn Field,Wenatchee,Los Angeles,United States,America,EAT,KEAT,47.398,-120.206,1249,-8,A
6915,Bendigo Airport,Bendigo,Hobart,Australia,Australia,,YBDG,-36.7394,144.33,705,10,U
6913,Aeroporto Prefeito Octavio de Almeida Neves,Sao Joao del Rei,Sao Paulo,Brazil,America,JDR,\N,-21.0864,-44.2258,3120,-3,S
6914,RAAF Pearce,Perth,Perth,Australia,Australia,,YPEA,-31.66778,116.015,149,8,O
6911,Wangerooge Airport,Wangerooge,Berlin,Germany,Europe,AGE,EDWG,53.7828,7.91389,7,1,E
6910,Harle Airport,Harlesiel,Berlin,Germany,Europe,,EDXP,53.7067,7.82028,7,1,E
6909,Wittman Regional Airport,Oshkosh,Chicago,United States,America,OSH,KOSH,44.024983,-88.551336,790,-6,A
6908,Brest,Brest,Warsaw,Belarus,Europe,BQT,UMBB,52.06,23.53,468,1,E
6907,Ternopol,Ternopol,Kiev,Ukraine,Europe,TNL,UKLT,49.31,25.42,1073,2,E
6906,Chernigov,Chernigov,Kiev,Ukraine,Europe,CEJ,UKRR,51.24,31.09,446,2,E
6905,Lutsk,Lutsk,Kiev,Ukraine,Europe,UKC,UKLC,50.6833,25.4833,774,2,U
6904,Southwest Michigan Regional Airport,Benton Harbor,New York,United States,America,BEH,\N,42.1285833,-86.4285,643,-5,A
6903,Waukesha County Airport,Waukesha,Chicago,United States,America,UES,\N,43.0410278,-88.2370556,911,-6,A
6902,Ronda,Ronda,Madrid,Spain,Europe,,\N,36.73333,-5.166667,1000,1,U
6901,Thurles,Thurles,Dublin,Ireland,Europe,,\N,52.67888,-7.814369,500,0,U
6900,Limerick,Limerick,Dublin,Ireland,Europe,,\N,52.659,-8.624,500,0,U
6899,Nowra Airport,Nowra,Sydney,Australia,Australia,NOA,YSNW,-34.9489,150.537,400,10,O
6898,RAAF Williams Laverton Base,Laverton,Hobart,Australia,Australia,,YLVT,-37.8636,144.746,18,10,O
6897,Tindal Airport,Katherine,Darwin,Australia,Australia,KTR,YPTN,-14.5211,132.378,443,9.5,O
6896,Amberley,Amberley,Brisbane,Australia,Australia,,YAMB,-27.64,152.712,91,10,O
6895,Geiranger,Geiranger,Oslo,Norway,Europe,,GEIR,62.1,7.2,0,1,E
6894,Zell am See,Zell am See,Vienna,Austria,Europe,,LOWZ,47.2933,12.7883,2470,1,E
6893,Galt Field Airport,Greenwood,Chicago,United States,America,10C,\N,42.4028889,-88.3751111,875,-6,U
6892,Everglades Airpark,Everglades,New York,United States,America,X01,\N,25.8488611,-81.3902778,5,-5,U
6795,Choibalsan Airport,Choibalsan,Ulaanbaatar,Mongolia,Asia,COQ,ZMCD,48.1357,114.646,2457,8,U
6794,Taree Airport,Taree,Sydney,Australia,Australia,TRO,YTRE,-31.8886,152.514,38,10,U
6793,Orange Airport,Orange,Sydney,Australia,Australia,OAG,YORG,-33.3817,149.133,3115,10,U
6792,Grafton Airport,Grafton,Sydney,Australia,Australia,GFN,YGFN,-29.7594,153.03,110,10,U
6791,Marinduque Airport,Gasan,Manila,Philippines,Asia,MRQ,RPUW,13.360967,121.825583,32,8,N
6790,Hamadan Airport,Hamadan,Tehran,Iran,Asia,HDM,OIHH,34.869167,48.5525,5755,3.5,E
